id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31816450,Lovely Apartment on the Lido di Venezia,238442910,Gianna,Isole,Lido,45.41633,12.37414,Entire home/apt,89,2,24,2021-05-30,0.91,1,350,7,
31819543,Residence Giulietta,238463812,Fabio,Isole,Castello,45.43938,12.34484,Entire home/apt,100,2,89,2021-08-14,2.93,1,96,26,
31820320,RENATO,159552785,Stefania,Isole,San Marco,45.43254,12.33307,Entire home/apt,230,4,1,2019-05-12,0.04,4,114,0,
31822938,Ca' Vallaresso_living San Marco Square!,238490869,Lara,Isole,San Marco,45.43278,12.3347,Entire home/apt,114,3,21,2020-02-25,0.72,1,177,0,M0270427982
31845241,Suite Superior Apartment close to S. Mark's Square,33055304,San Marco Suite 755,Isole,San Marco,45.435,12.3368,Entire home/apt,352,1,0,,,7,284,0,
31845443,Suite Superior Apartment 300mt St Mark's Square,33055304,San Marco Suite 755,Isole,San Marco,45.43651,12.33665,Entire home/apt,261,1,6,2021-08-13,0.19,7,284,1,
31846624,ANDREA,159552785,Stefania,Isole,San Marco,45.43304,12.33505,Entire home/apt,90,4,0,,,4,27,0,
31849017,"""Biennale Palace""close to Piazza San Marco",169292841,Anis,Isole,Castello,45.43603,12.3424,Entire home/apt,103,1,201,2021-04-17,6.45,1,241,45,
31850212,IN THE HEART OF VENICE TO FEEL A TRUE VENETIAN,238697899,Dario,Isole,San Marco,45.43504,12.33851,Entire home/apt,110,2,120,2021-07-23,3.99,3,322,19,
31850678,Welcome to Venice,97365023,Camilla,Isole,San Marco,45.43451,12.33249,Entire home/apt,100,3,0,,,1,0,0,
31851319,Bright and Chic Studio/Apartment Zattere Dorsoduro,238706298,Veronica,Isole,Dorsoduro,45.43145,12.32019,Entire home/apt,175,2,77,2021-08-15,2.49,1,160,21,
31869930,VERDI HOUSE,14357135,Rent It Venice,Terraferma,San Lorenzo XXV Aprile,45.49237,12.23575,Entire home/apt,50,1,5,2019-03-03,0.16,39,234,0,
31873116,ANGEL'S HOUSE - OZONE SANITIZED,3880254,Sabina,Isole,Dorsoduro,45.43187,12.31932,Entire home/apt,98,3,36,2019-10-24,1.22,10,268,1,
31873365,San Marco  Design (250mt. from St Mark's Square),237393798,Massimo,Isole,San Marco,45.43681,12.33449,Entire home/apt,209,3,4,2019-09-25,0.14,4,365,1,
31898281,"Venice City Lodge(privato WC, AC, TV)",237255378,Zihad,Terraferma,Piave 1860,45.48266,12.23168,Private room,48,1,63,2019-11-18,2.03,2,361,6,
31898990,New beautiful suite near Biennale,197975616,Olga,Isole,Castello,45.43149,12.3524,Entire home/apt,78,3,51,2019-11-17,1.65,6,75,7,
31902491,Camera Matrimoniale in Hotel Palazzo del Giglio,30306616,Gaetano,Isole,Dorsoduro,45.43126,12.33228,Private room,150,3,1,2019-03-03,0.03,1,0,0,
31915793,Big and comfy apartment 15 minutes from Venice,42326961,Annamaria,Terraferma,San Lorenzo XXV Aprile,45.49744,12.24067,Entire home/apt,35,1,34,2021-09-05,1.17,3,118,22,
31940541,Venetian style in San Marco - Canal view,179326998,Marta & Chiara,Isole,San Marco,45.43154,12.33016,Entire home/apt,94,2,53,2020-02-23,1.70,15,212,1,
31941985,Canal view at the Arsenale: in the heart of Venice,179326998,Marta & Chiara,Isole,Castello,45.43583,12.34849,Entire home/apt,112,2,61,2021-07-28,1.97,15,347,7,
31950805,Biennale Apartment Venice,221805238,Natalia,Isole,Castello,45.43203,12.35456,Entire home/apt,106,2,0,,,1,143,0,
31967578,100 meters from Piazza San Marco! *Self check-in*,179326998,Marta & Chiara,Isole,San Marco,45.4362,12.33824,Entire home/apt,167,2,45,2021-02-15,1.49,15,300,4,
31968385,Luxury flat in Castello: 2 bedrooms & 2 bathrooms,179326998,Marta & Chiara,Isole,Castello,45.43575,12.34635,Entire home/apt,158,2,44,2020-02-09,1.42,15,286,2,
31970072,Double room with PRIVATE BATHROOM / AC / wi-fi,239703097,Martina,Isole,Giudecca,45.42435,12.32627,Private room,83,2,73,2021-07-22,2.50,2,0,23,
31971963,Ideal location for visiting Venice on foot,179326998,Marta & Chiara,Isole,Cannaregio,45.44095,12.34128,Entire home/apt,94,2,36,2020-02-23,1.21,15,338,0,
31972519,CAMERA MATRIMONIALE STANDARD DOLCE LAGUNA 2,110584405,Dolce Laguna,Terraferma,Aeroporto,45.50328,12.33143,Private room,100,1,8,2019-12-06,0.28,4,354,0,
31989293,Romantica vista sul canale.,239840822,Gabriella,Isole,Cannaregio,45.44501,12.33121,Entire home/apt,100,2,7,2021-08-19,0.28,1,347,3,
31999215,"Bright apartment for families, great canalview",179297180,Chiara,Isole,Castello,45.4326,12.35659,Entire home/apt,113,2,14,2019-08-09,0.45,11,356,1,
32004094,Ca' Bea Venezia - Deluxe Room,239945746,Federico,Isole,Dorsoduro,45.43254,12.31959,Private room,95,1,2,2019-09-08,0.07,2,163,0,IP0270424640
32006451,"Belvedere - Cannaregio, apartment with canalview",179298782,Sabrina,Isole,Cannaregio,45.44394,12.32869,Entire home/apt,115,2,42,2021-05-16,1.44,13,355,4,
32006644,Ca' Bea Venezia - Deluxe King Room,239945746,Federico,Isole,Dorsoduro,45.43254,12.31959,Private room,95,1,4,2019-09-15,0.14,2,158,0,IP0270424640
32010418,Al Doge Beato_ Double Superior with Balcony and canal view,239994956,Anna,Isole,Santa Croce,45.43972,12.32892,Private room,166,1,0,,,2,292,0,
32013678,Ca' del Principe - Your magic Honeymoon,240018962,Laura&Alberto,Isole,Santa Croce,45.44048,12.32468,Entire home/apt,260,2,10,2019-10-28,0.43,1,365,1,
32015610,Venetian Studio,14529918,Massimiliano,Isole,Santa Croce,45.43972,12.32959,Entire home/apt,80,2,34,2019-10-08,1.18,1,170,1,
32017156,TRUE VENICE near RIALTO and ST. MARK'S,16843824,Marinella,Isole,Cannaregio,45.44105,12.34122,Entire home/apt,88,1,25,2019-03-04,0.95,1,330,13,M0270427439
32028048,"Biennale canal view, washing machine -for couples",179298782,Sabrina,Isole,Castello,45.43495,12.35883,Entire home/apt,132,2,36,2019-10-05,1.17,13,346,3,
32029319,Apartment Modern Design,2634978,City Apartments,Isole,Cannaregio,45.44354,12.33273,Entire home/apt,227,3,4,2020-01-01,0.14,131,360,0,
32038022,Santa Giustina suite - 5 mins from Rialto bridge!,73934712,Tour Apartments,Isole,Castello,45.43866,12.34614,Entire home/apt,69,2,46,2019-09-29,1.57,16,346,8,M0270427187
32055908,Ca' Rettore Rialto Prestige,294951,Enzo,Isole,San Polo,45.43877,12.33348,Entire home/apt,120,2,25,2020-02-10,0.90,21,190,1,M02704211123
32056990,Venice,216353323,Ishaq,Terraferma,Villaggio San Marco,45.48526,12.2573,Private room,50,1,1,2019-02-03,0.03,1,364,0,
32059818,Superior Room in Venice with private bathroom +AC,18151381,Fran,Isole,Cannaregio,45.445862,12.327675,Private room,49,1,34,2021-08-18,1.14,11,113,15,
32062453,San Marco Terrace (100mt. from St. Mark's Square),2634978,City Apartments,Isole,San Marco,45.43646,12.33818,Entire home/apt,200,3,18,2019-07-23,0.62,131,338,2,
32077336,Casa Stainer Camera bagno esterno esclusivo,240563683,Mario,Isole,Castello,45.43518,12.34251,Private room,51,3,109,2020-01-28,3.51,4,135,18,
32082447,Casanora: detached and FF in Castello,31578183,Riccardo,Isole,Castello,45.4353,12.34788,Entire home/apt,171,3,1,2019-05-21,0.04,4,265,0,
32087139,"ENTIRE APARTMENT 
in Cannaregio st.Marcuola/Casinò",20732052,Elia,Isole,Cannaregio,45.4429,12.3283,Entire home/apt,89,1,71,2019-10-26,2.39,2,349,7,
32096274,Romantic Venice,240559162,Marco,Isole,Castello,45.43366,12.34918,Entire home/apt,96,1,22,2021-07-07,0.80,1,103,11,
32096515,Beautiful Villa with Garden by the Sea,33958257,Jutarmas,Isole,Lido,45.39552,12.35758,Entire home/apt,430,3,21,2020-06-29,0.74,1,258,3,
32101689,alle guglie,240801218,Massimo,Isole,Cannaregio,45.4449,12.32717,Entire home/apt,89,2,35,2019-10-25,1.13,1,264,0,
32117401,Amazing View on Grand Canal (Apt. Oro),237393798,Massimo,Isole,San Polo,45.44052,12.33289,Entire home/apt,271,2,34,2019-09-19,1.33,4,311,7,
32118463,"Linda, un angolo di intimità con ogni comfort.",92240147,Cristian,Terraferma,Piave 1860,45.48593,12.23228,Hotel room,75,1,13,2019-07-27,0.42,2,140,3,
32123005,In the heart of Venice! 2 bedrooms & 2 bathrooms,241002392,Nico,Isole,Cannaregio,45.44329,12.3285,Entire home/apt,124,2,48,2021-08-15,1.57,1,240,11,
32125615,Residence MCS (50 mt from St. Mark's Square),2634978,City Apartments,Isole,San Marco,45.43469,12.3362,Entire home/apt,333,2,3,2020-08-08,0.11,131,0,0,
32135840,Romantic Attic In The Historical Center,241079630,Nico,Isole,Dorsoduro,45.43367,12.32188,Entire home/apt,90,3,4,2019-06-01,0.13,1,0,0,
32150019,Casa Stainer Camera vista campo e bagno interno,240563683,Mario,Isole,Castello,45.43528,12.34258,Private room,54,3,74,2019-10-18,2.39,4,156,10,
32179827,"Biennale-apt with 2 bathrooms, families or friends",179298782,Sabrina,Isole,Castello,45.4325,12.3541,Entire home/apt,134,2,30,2019-11-04,1.02,13,355,0,
32181223,Appartamento signorile a Dorsoduro,105410596,Francesca,Isole,San Polo,45.43651,12.32706,Entire home/apt,120,2,3,2019-10-26,0.13,1,84,0,M0270421502
32183486,"2 double rooms with view, kitchen & dining room",22884126,Giugi,Isole,Cannaregio,45.44045,12.33722,Entire home/apt,55,2,0,,,4,144,0,
32201552,Venice Skyline View Studio Apartment M0270428215,5862083,Silvia,Isole,San Polo,45.43876,12.33592,Entire home/apt,186,2,68,2019-12-11,2.41,26,249,12,M0270428215
32201660,EXCLUSIVE APARTMENT IN THE HEART OF VENICE,65007872,Silvia,Isole,San Marco,45.43431,12.32838,Entire home/apt,180,5,0,,,2,122,0,M0270425099
32204052,Camera famigliare con Balcone _ Rosa Garden B&B,241657269,Saif,Terraferma,Piave 1860,45.48304,12.23217,Private room,80,1,31,2019-06-27,1.12,4,109,6,
32206399,"Venetian Cottage ""La Casetta""",141994095,Matteo,Isole,Dorsoduro,45.43587,12.32201,Entire home/apt,164,3,63,2020-09-07,2.17,1,253,13,
32213793,ROUSSEAU'S APARTMENT SUPER ATTIC GREAT VIEW,239129300,Matthew,Isole,Cannaregio,45.44546,12.32146,Entire home/apt,771,1,6,2019-03-10,0.20,2,364,0,
32229245,10 MINUTES TO VENICE,14357135,Rent It Venice,Terraferma,Marghera,45.47899,12.23009,Entire home/apt,45,1,25,2019-10-08,0.81,39,237,0,
32230278,Sole&Luna Residence Design,72445649,Fabrizio,Isole,Dorsoduro,45.43163,12.32422,Entire home/apt,560,3,3,2019-04-21,0.13,6,305,0,
32232290,Ca' Luna Residence Design,72445649,Fabrizio,Isole,Dorsoduro,45.43334,12.32433,Entire home/apt,290,3,21,2021-08-30,1.60,6,330,11,M02704210573
32233510,2 Steps to Beach and Vaporetto and Terrace,139627704,Giusy & Fabrizio,Isole,Lido,45.416321,12.37424,Entire home/apt,535,3,14,2021-08-08,0.49,23,343,4,
32234113,Corner Palace Venetian Style (6 people),2634978,City Apartments,Isole,San Polo,45.43754,12.328,Entire home/apt,152,2,4,2019-06-26,0.13,131,0,0,
32239702,Single room in Miramare apartment,2918481,Alessandra,Isole,Lido,45.39999,12.36147,Private room,77,2,16,2021-08-18,0.69,3,327,8,
32241178,MODERN FLAT IN SAN MARCO 2ND,401113,Elia,Isole,San Marco,45.43518,12.33558,Entire home/apt,246,2,16,2019-07-08,0.57,5,308,1,
32251435,Venice/ Spacious and bright apartment,231775592,Beatrice,Isole,Cannaregio,45.44538,12.31938,Entire home/apt,52,2,65,2021-07-04,2.17,14,253,13,
32251649,Romantic Apartment Ca' D'Oro - 5' from Rialto,198372304,Alessandro,Isole,Cannaregio,45.44129,12.33494,Entire home/apt,158,4,55,2019-11-17,1.89,1,50,3,
32252273,Castello casa Madda Biennale Arsenale centrostorco,239494912,Maddalena E Valentina,Isole,Castello,45.43863,12.34926,Entire home/apt,72,2,99,2020-01-20,3.21,1,122,18,
32252303,BEAUTIFUL LOFT IN THE HEART OF VENICE,231775592,Beatrice,Isole,Cannaregio,45.44656,12.31953,Entire home/apt,114,2,60,2021-06-13,1.97,14,247,16,
32273626,Venice bnb,239566408,Venice,Terraferma,Piave 1860,45.48255,12.23748,Private room,40,1,24,2020-07-27,0.82,1,179,1,
32276185,pernottamento da international b&b Venezia,239045362,Kamal,Terraferma,Piave 1860,45.48394,12.22989,Private room,35,1,5,2020-02-06,0.24,2,0,0,
32276749,AI FRADEI boutique apartament,47967886,Barnaba,Isole,San Polo,45.43736,12.33217,Entire home/apt,120,2,34,2021-05-31,1.23,2,348,16,LT: M02704211456
32287004,TERRASSE - VUE IMPRENABLE. Au coeur de Venise,10260050,Pierre Marie,Isole,Castello,45.43401,12.35781,Entire home/apt,300,2,9,2019-09-05,0.37,1,257,2,
32297810,Giorgione room,197975616,Olga,Isole,Castello,45.43357,12.35236,Private room,65,1,40,2019-12-29,1.43,6,3,17,
32298571,Ca' Lunetta - 5' from St. Mark Square,242451356,Lara,Isole,Castello,45.43821,12.34087,Entire home/apt,110,2,29,2019-09-22,0.98,1,0,0,M02704210464
32299117,Cannaregio - Large flat 2 bedrooms/2 bathrooms,179326998,Marta & Chiara,Isole,Cannaregio,45.44197,12.32187,Entire home/apt,136,2,45,2021-07-25,1.48,15,333,9,
32301497,Ca'Del Fontego-Luxury Grand Canal(L.T.M0270424199),5618111,Easy Suite Venezia,Isole,Santa Croce,45.44105,12.32879,Entire home/apt,227,1,58,2021-08-24,2.00,60,52,21,
32312902,"Ca Patricia, Space and comfort in Venice heart",242543989,Patricia & Marc,Isole,Castello,45.43856,12.34409,Entire home/apt,137,2,46,2021-08-15,1.57,1,334,17,
32322762,Ca' Alberto Apartment 1,46904188,Mirco Optyflat,Isole,Castello,45.43747,12.34101,Entire home/apt,174,3,0,,,11,238,0,
32323055,Ca' Alberto Apartments 2,46904188,Mirco Optyflat,Isole,Castello,45.43721,12.34089,Entire home/apt,177,3,0,,,11,215,0,
32323113,Cheerful apartment with cosy garden - Venice,242668291,Darren,Terraferma,San Lorenzo XXV Aprile,45.49308,12.23007,Entire home/apt,69,1,88,2021-07-19,3.19,1,311,12,
32331811,"Apartment. Super view on Saint Mark bay, A/C",5182839,Riccardo,Isole,Lido,45.41591,12.36726,Entire home/apt,130,2,28,2019-05-14,1.00,3,183,6,
32346572,Calle del Forno Apartment,242868135,Francesca,Isole,Cannaregio,45.44551,12.32967,Entire home/apt,120,2,26,2019-07-30,0.89,3,197,2,
32358526,Ca' Badoer - San Rocco,108848739,Frari 2000 S.A.S.,Isole,Dorsoduro,45.43618,12.32501,Entire home/apt,120,3,114,2021-07-26,3.74,6,7,25,
32364252,Mezzanino 4438,243009673,Paola,Isole,Cannaregio,45.44047,12.33624,Entire home/apt,326,3,14,2019-04-17,0.45,2,0,0,
32372918,Sky-Silver Apartment in Rialto - High Tide Exempt,19371948,Lotus Apartments Venice,Isole,San Polo,45.43743,12.33205,Entire home/apt,335,3,9,2019-08-21,0.31,7,351,0,
32373678,W Venezia 1,1719616,Biancamaria,Isole,Santa Croce,45.44143,12.32793,Entire home/apt,180,3,1,2019-05-12,0.04,1,364,0,
32374623,"Ca' del Genovese
ID M0270428620",243093808,Alberto,Terraferma,San Lorenzo XXV Aprile,45.49445,12.23528,Entire home/apt,48,2,83,2021-07-06,3.05,1,145,24,
32390923,Appartamento silenzioso  confortevole con WIFI,243234944,Benedetta,Isole,Cannaregio,45.44239,12.32987,Entire home/apt,106,3,32,2021-09-02,1.12,1,77,5,
32395920,Residenza Valier 2 bedrooms 2 bathrooms - RIALTO,289615,Valentina,Isole,San Marco,45.43675,12.33359,Entire home/apt,159,2,69,2021-08-23,2.26,42,317,12,
32396047,"Cozy Apartment ""La Tana"" in Campo San Maurizio",669047,Views On Venice,Isole,San Marco,45.43405,12.33305,Entire home/apt,404,3,12,2019-11-03,0.41,81,254,0,M02704210904
32396809,Ca' Achille Santa Croce wifi,15112827,Marco,Isole,Santa Croce,45.44109,12.3289,Entire home/apt,64,3,77,2021-08-24,2.63,9,321,26,
32397651,Beautiful appartament in the Heart of Venice,231616654,Emanuela,Isole,Cannaregio,45.44257,12.33014,Entire home/apt,200,2,13,2019-10-06,0.56,1,180,0,
32398905,"""ai miracoli"" strategic apartment",3471848,Devid,Isole,Cannaregio,45.44006,12.33928,Entire home/apt,108,2,47,2019-10-20,1.64,1,168,2,
32403367,Camelia Cottage Rialto 3px,243328531,Mizanur,Isole,San Polo,45.43765,12.33208,Private room,115,1,4,2019-04-21,0.21,2,365,0,
32403769,"Casa Adriana, 15 min from Venice, free parking",243334262,Andrea,Terraferma,Marghera,45.47938,12.21716,Entire home/apt,50,1,138,2020-09-06,4.50,2,151,42,
32404112,Camellia Cottage Rialto (2Px Room),243328531,Mizanur,Isole,San Polo,45.43755,12.33244,Private room,90,1,1,2019-04-20,0.03,2,365,0,
32404805,S. Marco apartment in heart of Mestre-Venezia,112238829,Marco,Terraferma,San Lorenzo XXV Aprile,45.49371,12.24123,Entire home/apt,65,1,34,2020-02-09,1.19,1,250,0,
32413598,international B&B venezia 2,239045362,Kamal,Terraferma,Piave 1860,45.48541,12.23048,Private room,35,1,1,2019-04-27,0.03,2,0,0,
32414524,Apartment Crystal (200m from Rialto's Bridge),2634978,City Apartments,Isole,Cannaregio,45.44028,12.33648,Entire home/apt,147,2,14,2019-08-10,0.51,131,339,2,
32416576,"Apartment Marin, Venetian Style",2634978,City Apartments,Isole,Santa Croce,45.43913,12.32645,Entire home/apt,181,2,30,2019-10-20,1.04,131,0,2,
32417030,Palace Ca' Cavalli (400m from Rialto's Bridge),2634978,City Apartments,Isole,San Polo,45.43876,12.33174,Entire home/apt,181,2,18,2019-06-29,0.64,131,325,0,
32417184,"Ca' Salicornia - Appartamento ""Poveglia""",84543765,Maurizio&Francesca,Isole,Castello,45.43719,12.34184,Entire home/apt,58,2,80,2019-10-23,2.60,7,312,21,M0270427504
32420627,"Polpy Apartment near Venice, free Wifi and parking",243334262,Andrea,Terraferma,Marghera,45.47918,12.21753,Entire home/apt,51,1,154,2021-08-21,5.01,2,134,46,
32424979,Doubleroom Venice,243528150,Sabrina,Terraferma,Marghera Catene,45.47759,12.2013,Private room,32,2,0,,,2,0,0,
32432570,Ca' Dolcetta,243287973,Anora,Isole,San Polo,45.4393,12.32851,Private room,55,2,73,2021-07-08,2.41,1,337,14,
32433549,Relaxing bright apartment with Garden,224969988,Mattia,Isole,Giudecca,45.42362,12.3284,Entire home/apt,50,2,13,2019-05-27,0.46,1,0,0,
32443439,A couple of steps from Rialto,6068323,Fabio,Isole,San Polo,45.43971,12.33271,Entire home/apt,57,1,72,2021-06-18,2.41,5,132,11,
32455103,Adelina's Apartment in Venice,243816885,Adelina,Isole,Cannaregio,45.44202,12.34032,Entire home/apt,87,2,45,2019-10-10,1.47,1,332,1,
32455684,La casetta di Maria,251694982,Graziella,Isole,Lido,45.41105,12.37,Entire home/apt,85,3,0,,,1,175,0,
32457263,San Marco Alloggi - Venice ROMANTIC Tour,97908044,Luca,Isole,San Marco,45.43729,12.33666,Private room,124,1,1,2019-06-19,0.04,4,139,0,
32457657,"Ca' Gilly,  Rooftop!",125530486,Tiziana,Isole,Castello,45.43668,12.34191,Entire home/apt,77,2,65,2021-07-30,2.17,2,300,16,ID M0270428144
32463558,RED VELVET: apartment in the very heart of Venice,26831067,Diana,Isole,San Polo,45.43699,12.33098,Entire home/apt,85,4,42,2019-11-17,1.50,1,104,2,
32463817,Romantic flat. Breakfast and free museum included!,243882660,Valentina,Isole,Cannaregio,45.44635,12.32234,Entire home/apt,119,1,24,2021-08-13,0.98,1,75,12,
32465592,Ca' Fenice charming apartment in San Marco,12113015,Mario,Isole,San Marco,45.434147,12.334441,Entire home/apt,280,2,4,2020-02-25,0.14,17,342,0,
32482996,Luminoso appartamento a Venezia aria condizionata,208611161,Francesca,Isole,Castello,45.43698,12.34954,Entire home/apt,70,3,36,2019-10-12,1.21,1,294,13,
32485147,"Flower room stanza matrimoniale, bagno privato",174333358,Antonella,Isole,Santa Croce,45.44036,12.33149,Private room,79,2,129,2019-12-03,4.21,3,115,28,
32485799,"Starlette
Cozy room camera matrimoniale con bagno",174333358,Antonella,Isole,San Polo,45.44055,12.33284,Private room,78,2,124,2021-09-06,4.06,3,161,31,
32488130,Airy Hideaway,13990376,Tommaso,Isole,San Polo,45.43969,12.333,Entire home/apt,156,2,104,2021-08-12,3.40,3,60,34,
32488312,Canal View Luxury Suite Rialto,50349340,Sebastiano,Isole,San Marco,45.43807,12.33763,Entire home/apt,218,1,193,2021-09-05,6.28,6,50,50,
32489410,DX-Ca'Briani apartment - 150 mt from St.Mark,126941407,Nicola,Isole,Castello,45.43642,12.34151,Entire home/apt,71,2,29,2021-07-30,1.01,7,221,4,
32507950,Sweety Mary Apartment,242868135,Francesca,Isole,Giudecca,45.42728,12.31956,Entire home/apt,126,2,28,2019-10-18,0.95,3,184,5,
32510604,Cannaregio Cozy Apt x2! CHARM OF VENICE,96221395,Welcome To Veneto & Friuli,Isole,Cannaregio,45.44822,12.32846,Entire home/apt,80,2,21,2019-10-29,0.91,12,152,5,
32514116,SNC1018 MODERN BOUTIQUE APARTMENT,145813573,Nicola,Isole,Cannaregio,45.44272,12.32391,Entire home/apt,138,2,1,2019-05-10,0.04,2,304,0,
32514670,Appartamento Garibaldi,242453782,Luca,Terraferma,Carpenedo,45.50054,12.24615,Private room,50,3,0,,,1,0,0,
32516665,Oasis 2 - Double Room with Private Bathroom,244327543,Massimo,Terraferma,Piave 1860,45.48931,12.23819,Private room,45,2,76,2019-10-14,2.48,2,358,10,
32517476,You are in Rialto Apartment,228709217,Silvia,Isole,San Polo,45.43754,12.33307,Entire home/apt,101,2,71,2021-08-24,2.86,2,84,24,Locazione Turistica N. M0270426865
32518926,BLUE LAGOON TOWER,14357135,Rent It Venice,Terraferma,Marghera,45.47964,12.22403,Entire home/apt,55,1,9,2019-08-12,0.31,39,237,0,
32519564,COZY APARTMENT NEAR RIALTO BRIDGE/ ST.MARK SQUARE,231775592,Beatrice,Isole,Cannaregio,45.44033,12.34046,Entire home/apt,63,2,81,2021-07-04,2.78,14,247,22,
32534435,Room1@WelcomeLAGOVenezia,8742378,Paolo,Isole,Castello,45.43478,12.34628,Private room,100,2,5,2019-09-08,0.17,4,58,0,L7361000782416
32535036,Room2@WelcomeLAGOVenezia,8742378,Paolo,Isole,Castello,45.43487,12.34464,Private room,90,2,3,2019-05-21,0.13,4,58,0,L7361000782416
32537957,The Zen House relax  in Venice!,6798407,Monica,Isole,Cannaregio,45.43986,12.33847,Entire home/apt,60,2,74,2021-08-21,2.51,5,298,21,M0270428333
32543395,Appartamento con splendida vista su mare e laguna,238303003,Elisabetta,Isole,Lido,45.39779,12.35962,Entire home/apt,90,2,25,2019-06-30,0.82,1,167,0,
